lat,lon,year,month,day,wind_speed,altitude_m
27.5,77.5,2021,9,5,14.159913,25921.43
27.5,77.5,2021,9,6,1.4673506,110.9
27.5,77.5,2021,9,6,1.6433573,762.08
27.5,77.5,2021,9,6,2.5383308,1457.51
27.5,77.5,2021,9,6,1.7269912,3012.62
27.5,77.5,2021,9,6,2.4115596,4207.02
27.5,77.5,2021,9,6,4.164882,5575.21
27.5,77.5,2021,9,6,6.7038226,7186.41
27.5,77.5,2021,9,6,9.8053875,9165.16
27.5,77.5,2021,9,6,9.276214,10364.27
27.5,77.5,2021,9,6,7.505415,11776.37
27.5,77.5,2021,9,6,6.474614,13510.6
27.5,77.5,2021,9,6,8.257799,15799.14
27.5,77.5,2021,9,6,12.213543,17671.37
27.5,77.5,2021,9,6,14.38204,19324.79
27.5,77.5,2021,9,6,17.285345,21641.08
27.5,77.5,2021,9,6,17.827524,23325.88
27.5,77.5,2021,9,6,20.563105,25921.43
27.5,77.5,2021,9,7,4.417718,110.9
27.5,77.5,2021,9,7,6.0876913,762.08
27.5,77.5,2021,9,7,6.0803456,1457.51
27.5,77.5,2021,9,7,7.3214154,3012.62
27.5,77.5,2021,9,7,5.9380646,4207.02
27.5,77.5,2021,9,7,4.640177,5575.21
27.5,77.5,2021,9,7,5.2576118,7186.41
27.5,77.5,2021,9,7,5.114807,9165.16
27.5,77.5,2021,9,7,4.9842877,10364.27
27.5,77.5,2021,9,7,6.3000503,11776.37
27.5,77.5,2021,9,7,8.453772,13510.6
27.5,77.5,2021,9,7,7.259907,15799.14
27.5,77.5,2021,9,7,11.197824,17671.37
27.5,77.5,2021,9,7,14.559381,19324.79
27.5,77.5,2021,9,7,15.686877,21641.08
27.5,77.5,2021,9,7,16.77353,23325.88
27.5,77.5,2021,9,7,17.62562,25921.43
27.5,77.5,2021,9,8,4.8231196,110.9
27.5,77.5,2021,9,8,6.615322,762.08
27.5,77.5,2021,9,8,6.9354157,1457.51
27.5,77.5,2021,9,8,10.160615,3012.62
27.5,77.5,2021,9,8,9.222796,4207.02
27.5,77.5,2021,9,8,6.449127,5575.21
27.5,77.5,2021,9,8,3.5844257,7186.41
27.5,77.5,2021,9,8,2.2523596,9165.16
27.5,77.5,2021,9,8,2.287056,10364.27
27.5,77.5,2021,9,8,6.9056582,11776.37
27.5,77.5,2021,9,8,12.794164,13510.6
27.5,77.5,2021,9,8,7.109896,15799.14
27.5,77.5,2021,9,8,10.041942,17671.37
27.5,77.5,2021,9,8,11.576078,19324.79
27.5,77.5,2021,9,8,14.874306,21641.08
27.5,77.5,2021,9,8,14.39327,23325.88
27.5,77.5,2021,9,8,19.536665,25921.43
27.5,77.5,2021,9,9,2.2367656,110.9
27.5,77.5,2021,9,9,2.882923,762.08
27.5,77.5,2021,9,9,3.200879,1457.51
27.5,77.5,2021,9,9,5.8269296,3012.62
27.5,77.5,2021,9,9,5.919511,4207.02
27.5,77.5,2021,9,9,2.314357,5575.21
27.5,77.5,2021,9,9,0.9154904,7186.41
27.5,77.5,2021,9,9,0.80700064,9165.16
27.5,77.5,2021,9,9,1.8569127,10364.27
27.5,77.5,2021,9,9,4.7234783,11776.37
27.5,77.5,2021,9,9,7.4382877,13510.6
27.5,77.5,2021,9,9,3.1536686,15799.14
27.5,77.5,2021,9,9,7.849999,17671.37
27.5,77.5,2021,9,9,9.873195,19324.79
27.5,77.5,2021,9,9,11.657884,21641.08
27.5,77.5,2021,9,9,14.983345,23325.88
27.5,77.5,2021,9,9,20.673231,25921.43
27.5,77.5,2021,9,10,2.9850662,110.9
27.5,77.5,2021,9,10,3.8529198,762.08
27.5,77.5,2021,9,10,4.302614,1457.51
27.5,77.5,2021,9,10,6.4352536,3012.62
27.5,77.5,2021,9,10,6.2948384,4207.02
27.5,77.5,2021,9,10,5.028418,5575.21
27.5,77.5,2021,9,10,4.2252955,7186.41
27.5,77.5,2021,9,10,2.9963517,9165.16
27.5,77.5,2021,9,10,2.37184,10364.27
27.5,77.5,2021,9,10,5.181759,11776.37
27.5,77.5,2021,9,10,6.8346543,13510.6
27.5,77.5,2021,9,10,1.8445868,15799.14
27.5,77.5,2021,9,10,4.8750634,17671.37
27.5,77.5,2021,9,10,7.9350877,19324.79
27.5,77.5,2021,9,10,11.857935,21641.08
27.5,77.5,2021,9,10,13.350374,23325.88
27.5,77.5,2021,9,10,20.344425,25921.43
27.5,77.5,2021,9,11,4.09527,110.9
27.5,77.5,2021,9,11,6.2348304,762.08
27.5,77.5,2021,9,11,7.9944105,1457.51
27.5,77.5,2021,9,11,9.261244,3012.62
27.5,77.5,2021,9,11,9.04005,4207.02
27.5,77.5,2021,9,11,7.3079576,5575.21
27.5,77.5,2021,9,11,6.5956903,7186.41
27.5,77.5,2021,9,11,5.021952,9165.16
27.5,77.5,2021,9,11,5.313309,10364.27
27.5,77.5,2021,9,11,5.246904,11776.37
27.5,77.5,2021,9,11,6.155536,13510.6
27.5,77.5,2021,9,11,4.967708,15799.14
27.5,77.5,2021,9,11,0.65621954,17671.37
27.5,77.5,2021,9,11,5.066865,19324.79
27.5,77.5,2021,9,11,9.947644,21641.08
27.5,77.5,2021,9,11,11.840211,23325.88
27.5,77.5,2021,9,11,19.578176,25921.43
27.5,77.5,2021,9,12,3.731285,110.9
27.5,77.5,2021,9,12,5.1020823,762.08
27.5,77.5,2021,9,12,6.798942,1457.51
27.5,77.5,2021,9,12,8.631808,3012.62
27.5,77.5,2021,9,12,7.6028357,4207.02
27.5,77.5,2021,9,12,4.6364045,5575.21
27.5,77.5,2021,9,12,2.8584306,7186.41
27.5,77.5,2021,9,12,3.604598,9165.16
27.5,77.5,2021,9,12,6.2145495,10364.27
27.5,77.5,2021,9,12,7.0152073,11776.37
27.5,77.5,2021,9,12,7.2418923,13510.6
27.5,77.5,2021,9,12,9.565073,15799.14
27.5,77.5,2021,9,12,1.2412188,17671.37
27.5,77.5,2021,9,12,3.1064446,19324.79
27.5,77.5,2021,9,12,9.217952,21641.08
27.5,77.5,2021,9,12,10.760141,23325.88
27.5,77.5,2021,9,12,12.475024,25921.43
27.5,77.5,2021,9,13,3.4961574,110.9
27.5,77.5,2021,9,13,5.051546,762.08
27.5,77.5,2021,9,13,7.658736,1457.51
27.5,77.5,2021,9,13,9.006803,3012.62
27.5,77.5,2021,9,13,6.536818,4207.02
27.5,77.5,2021,9,13,3.3280993,5575.21
27.5,77.5,2021,9,13,2.134391,7186.41
27.5,77.5,2021,9,13,2.5347588,9165.16
27.5,77.5,2021,9,13,3.7410727,10364.27
27.5,77.5,2021,9,13,5.791427,11776.37
27.5,77.5,2021,9,13,8.784788,13510.6
27.5,77.5,2021,9,13,8.374552,15799.14
27.5,77.5,2021,9,13,3.2003915,17671.37
27.5,77.5,2021,9,13,3.408535,19324.79
27.5,77.5,2021,9,13,8.86584,21641.08
27.5,77.5,2021,9,13,10.225489,23325.88
27.5,77.5,2021,9,13,13.679638,25921.43
27.5,77.5,2021,9,14,4.730023,110.9
27.5,77.5,2021,9,14,7.325042,762.08
27.5,77.5,2021,9,14,10.201623,1457.51
27.5,77.5,2021,9,14,11.275027,3012.62
27.5,77.5,2021,9,14,8.861608,4207.02
27.5,77.5,2021,9,14,4.8104687,5575.21
27.5,77.5,2021,9,14,3.2103345,7186.41
27.5,77.5,2021,9,14,4.75,9165.16
27.5,77.5,2021,9,14,5.223145,10364.27
27.5,77.5,2021,9,14,5.800054,11776.37
27.5,77.5,2021,9,14,9.174489,13510.6
27.5,77.5,2021,9,14,5.079616,15799.14
27.5,77.5,2021,9,14,5.8603,17671.37
27.5,77.5,2021,9,14,7.9463816,19324.79
27.5,77.5,2021,9,14,12.831236,21641.08
27.5,77.5,2021,9,14,13.283943,23325.88
27.5,77.5,2021,9,14,15.750894,25921.43
27.5,77.5,2021,9,15,6.088975,110.9
27.5,77.5,2021,9,15,8.804612,762.08
27.5,77.5,2021,9,15,10.848559,1457.51
27.5,77.5,2021,9,15,10.924655,3012.62
27.5,77.5,2021,9,15,9.499275,4207.02
27.5,77.5,2021,9,15,7.696183,5575.21
27.5,77.5,2021,9,15,6.129437,7186.41
27.5,77.5,2021,9,15,4.2438927,9165.16
27.5,77.5,2021,9,15,3.8135448,10364.27
27.5,77.5,2021,9,15,2.5706272,11776.37
27.5,77.5,2021,9,15,4.9777627,13510.6
27.5,77.5,2021,9,15,1.6465874,15799.14
27.5,77.5,2021,9,15,5.5475774,17671.37
27.5,77.5,2021,9,15,7.7057195,19324.79
27.5,77.5,2021,9,15,11.705235,21641.08
27.5,77.5,2021,9,15,13.634905,23325.88
27.5,77.5,2021,9,15,14.447427,25921.43
27.5,77.5,2021,9,16,3.4512677,110.9
27.5,77.5,2021,9,16,5.136389,762.08
27.5,77.5,2021,9,16,6.6415825,1457.51
27.5,77.5,2021,9,16,7.213052,3012.62
27.5,77.5,2021,9,16,6.33053,4207.02
27.5,77.5,2021,9,16,6.3585567,5575.21
27.5,77.5,2021,9,16,6.6216025,7186.41
27.5,77.5,2021,9,16,4.2394724,9165.16
27.5,77.5,2021,9,16,2.586745,10364.27
27.5,77.5,2021,9,16,1.5093458,11776.37
27.5,77.5,2021,9,16,2.7879205,13510.6
27.5,77.5,2021,9,16,3.3168135,15799.14
27.5,77.5,2021,9,16,5.111566,17671.37
27.5,77.5,2021,9,16,8.649277,19324.79
27.5,77.5,2021,9,16,12.97972,21641.08
27.5,77.5,2021,9,16,13.958958,23325.88
27.5,77.5,2021,9,16,15.498891,25921.43
27.5,77.5,2021,9,17,3.8256528,110.9
27.5,77.5,2021,9,17,5.427304,762.08
27.5,77.5,2021,9,17,7.1078296,1457.51
27.5,77.5,2021,9,17,8.033444,3012.62
27.5,77.5,2021,9,17,7.1071253,4207.02
27.5,77.5,2021,9,17,7.725323,5575.21
27.5,77.5,2021,9,17,11.2939415,7186.41
27.5,77.5,2021,9,17,13.632063,9165.16
27.5,77.5,2021,9,17,9.930918,10364.27
27.5,77.5,2021,9,17,9.5933895,11776.37
27.5,77.5,2021,9,17,8.163639,13510.6
27.5,77.5,2021,9,17,6.117649,15799.14
27.5,77.5,2021,9,17,6.564011,17671.37
27.5,77.5,2021,9,17,8.894695,19324.79
27.5,77.5,2021,9,17,10.69632,21641.08
27.5,77.5,2021,9,17,12.148096,23325.88
27.5,77.5,2021,9,17,16.355808,25921.43
27.5,77.5,2021,9,18,3.7858284,110.9
27.5,77.5,2021,9,18,3.7430763,762.08
27.5,77.5,2021,9,18,3.439203,1457.51
27.5,77.5,2021,9,18,4.036163,3012.62
27.5,77.5,2021,9,18,4.7977195,4207.02
27.5,77.5,2021,9,18,5.119813,5575.21
27.5,77.5,2021,9,18,7.3832994,7186.41
27.5,77.5,2021,9,18,10.930605,9165.16
27.5,77.5,2021,9,18,10.983226,10364.27
27.5,77.5,2021,9,18,9.311619,11776.37
27.5,77.5,2021,9,18,9.650712,13510.6
27.5,77.5,2021,9,18,10.375572,15799.14
27.5,77.5,2021,9,18,9.776629,17671.37
27.5,77.5,2021,9,18,10.396393,19324.79
27.5,77.5,2021,9,18,11.968213,21641.08
27.5,77.5,2021,9,18,12.120361,23325.88
27.5,77.5,2021,9,18,19.5266,25921.43
27.5,77.5,2021,9,19,1.6448767,110.9
27.5,77.5,2021,9,19,0.75207937,762.08
27.5,77.5,2021,9,19,2.1505811,1457.51
27.5,77.5,2021,9,19,3.5032115,3012.62
27.5,77.5,2021,9,19,3.5302258,4207.02
27.5,77.5,2021,9,19,2.205957,5575.21
27.5,77.5,2021,9,19,2.6907237,7186.41
27.5,77.5,2021,9,19,4.4397335,9165.16
27.5,77.5,2021,9,19,7.006291,10364.27
27.5,77.5,2021,9,19,8.52005,11776.37
27.5,77.5,2021,9,19,8.359576,13510.6
27.5,77.5,2021,9,19,5.1725836,15799.14
27.5,77.5,2021,9,19,8.640166,17671.37
27.5,77.5,2021,9,19,9.907382,19324.79
27.5,77.5,2021,9,19,8.653611,21641.08
27.5,77.5,2021,9,19,8.055588,23325.88
27.5,77.5,2021,9,19,13.042934,25921.43
27.5,77.5,2021,9,20,2.091799,110.9
27.5,77.5,2021,9,20,2.1553707,762.08
27.5,77.5,2021,9,20,2.4270604,1457.51
27.5,77.5,2021,9,20,3.3824902,3012.62
27.5,77.5,2021,9,20,3.1894348,4207.02
27.5,77.5,2021,9,20,3.879834,5575.21
27.5,77.5,2021,9,20,3.6138608,7186.41
27.5,77.5,2021,9,20,3.0863593,9165.16
27.5,77.5,2021,9,20,0.82802343,10364.27
27.5,77.5,2021,9,20,1.2673792,11776.37
27.5,77.5,2021,9,20,6.3129325,13510.6
27.5,77.5,2021,9,20,3.2087772,15799.14
27.5,77.5,2021,9,20,2.2451332,17671.37
27.5,77.5,2021,9,20,4.1334763,19324.79
27.5,77.5,2021,9,20,7.5993834,21641.08
27.5,77.5,2021,9,20,6.9105444,23325.88
27.5,77.5,2021,9,20,14.199471,25921.43
27.5,77.5,2021,9,21,1.5890256,110.9
27.5,77.5,2021,9,21,2.443487,762.08
27.5,77.5,2021,9,21,1.8809922,1457.51
27.5,77.5,2021,9,21,1.9995319,3012.62
27.5,77.5,2021,9,21,2.4280918,4207.02
27.5,77.5,2021,9,21,2.9674277,5575.21
27.5,77.5,2021,9,21,3.4771585,7186.41
27.5,77.5,2021,9,21,3.490075,9165.16
27.5,77.5,2021,9,21,3.1705678,10364.27
27.5,77.5,2021,9,21,2.7572632,11776.37
27.5,77.5,2021,9,21,5.1176777,13510.6
27.5,77.5,2021,9,21,2.4558609,15799.14
27.5,77.5,2021,9,21,1.9319681,17671.37
27.5,77.5,2021,9,21,3.5008922,19324.79
27.5,77.5,2021,9,21,8.10189,21641.08
27.5,77.5,2021,9,21,7.17709,23325.88
27.5,77.5,2021,9,21,8.03438,25921.43
27.5,77.5,2021,9,22,2.0554798,110.9
27.5,77.5,2021,9,22,3.142947,762.08
27.5,77.5,2021,9,22,3.0138206,1457.51
27.5,77.5,2021,9,22,2.5086093,3012.62
27.5,77.5,2021,9,22,3.240755,4207.02
27.5,77.5,2021,9,22,3.4154975,5575.21
27.5,77.5,2021,9,22,4.765043,7186.41
27.5,77.5,2021,9,22,3.9882643,9165.16
27.5,77.5,2021,9,22,4.196576,10364.27
27.5,77.5,2021,9,22,4.99312,11776.37
27.5,77.5,2021,9,22,4.6411877,13510.6
27.5,77.5,2021,9,22,1.5317478,15799.14
27.5,77.5,2021,9,22,2.063523,17671.37
27.5,77.5,2021,9,22,2.207373,19324.79
27.5,77.5,2021,9,22,6.8130846,21641.08
27.5,77.5,2021,9,22,6.5652976,23325.88
27.5,77.5,2021,9,22,3.6183562,25921.43
27.5,77.5,2021,9,23,3.370644,110.9
27.5,77.5,2021,9,23,3.6527367,762.08
27.5,77.5,2021,9,23,4.0319033,1457.51
27.5,77.5,2021,9,23,3.8565688,3012.62
27.5,77.5,2021,9,23,3.3365395,4207.02
27.5,77.5,2021,9,23,3.2499998,5575.21
27.5,77.5,2021,9,23,4.2092915,7186.41
27.5,77.5,2021,9,23,5.47403,9165.16
27.5,77.5,2021,9,23,5.5023856,10364.27
27.5,77.5,2021,9,23,5.926635,11776.37
27.5,77.5,2021,9,23,5.3442144,13510.6
27.5,77.5,2021,9,23,4.377571,15799.14
27.5,77.5,2021,9,23,4.2108502,17671.37
27.5,77.5,2021,9,23,1.662076,19324.79
27.5,77.5,2021,9,23,6.8515053,21641.08
27.5,77.5,2021,9,23,7.4765043,23325.88
27.5,77.5,2021,9,23,8.327402,25921.43
27.5,77.5,2021,9,24,1.8950592,110.9
27.5,77.5,2021,9,24,2.2552707,762.08
27.5,77.5,2021,9,24,2.683281,1457.51
27.5,77.5,2021,9,24,3.475359,3012.62
27.5,77.5,2021,9,24,2.0499988,4207.02
27.5,77.5,2021,9,24,1.2747552,5575.21
27.5,77.5,2021,9,24,3.2867157,7186.41
27.5,77.5,2021,9,24,4.285149,9165.16
27.5,77.5,2021,9,24,4.796418,10364.27
27.5,77.5,2021,9,24,5.613878,11776.37
27.5,77.5,2021,9,24,2.7673318,13510.6
27.5,77.5,2021,9,24,4.111341,15799.14
27.5,77.5,2021,9,24,4.493676,17671.37
27.5,77.5,2021,9,24,3.5107868,19324.79
27.5,77.5,2021,9,24,8.265175,21641.08
27.5,77.5,2021,9,24,10.476462,23325.88
27.5,77.5,2021,9,24,9.210049,25921.43
27.5,77.5,2021,9,25,1.5878452,110.9
27.5,77.5,2021,9,25,2.1014886,762.08
27.5,77.5,2021,9,25,3.0424097,1457.51
27.5,77.5,2021,9,25,1.2206562,3012.62
27.5,77.5,2021,9,25,0.6726819,4207.02
27.5,77.5,2021,9,25,2.8376935,5575.21
27.5,77.5,2021,9,25,5.281632,7186.41
27.5,77.5,2021,9,25,6.6091795,9165.16
27.5,77.5,2021,9,25,6.898777,10364.27
27.5,77.5,2021,9,25,6.800184,11776.37
27.5,77.5,2021,9,25,7.0873566,13510.6
27.5,77.5,2021,9,25,2.4952455,15799.14
27.5,77.5,2021,9,25,0.831038,17671.37
27.5,77.5,2021,9,25,2.604322,19324.79
27.5,77.5,2021,9,25,8.595965,21641.08
27.5,77.5,2021,9,25,10.327269,23325.88
27.5,77.5,2021,9,25,7.7566504,25921.43
27.5,77.5,2021,9,26,2.454586,110.9
27.5,77.5,2021,9,26,3.2623794,762.08
27.5,77.5,2021,9,26,2.25624,1457.51
27.5,77.5,2021,9,26,3.3930993,3012.62
27.5,77.5,2021,9,26,2.8094704,4207.02
27.5,77.5,2021,9,26,3.1619818,5575.21
27.5,77.5,2021,9,26,3.3523326,7186.41
27.5,77.5,2021,9,26,3.8916576,9165.16
27.5,77.5,2021,9,26,4.4173665,10364.27
27.5,77.5,2021,9,26,5.3936305,11776.37
27.5,77.5,2021,9,26,6.24825,13510.6
27.5,77.5,2021,9,26,1.1070791,15799.14
27.5,77.5,2021,9,26,3.62017,17671.37
27.5,77.5,2021,9,26,3.1915896,19324.79
27.5,77.5,2021,9,26,7.29049,21641.08
27.5,77.5,2021,9,26,7.1437035,23325.88
27.5,77.5,2021,9,26,8.602653,25921.43
27.5,77.5,2021,9,27,4.115594,110.9
27.5,77.5,2021,9,27,4.869868,762.08
27.5,77.5,2021,9,27,4.711288,1457.51
27.5,77.5,2021,9,27,6.554864,3012.62
27.5,77.5,2021,9,27,5.4670024,4207.02
27.5,77.5,2021,9,27,3.5029452,5575.21
27.5,77.5,2021,9,27,2.7196045,7186.41
27.5,77.5,2021,9,27,1.2075285,9165.16
27.5,77.5,2021,9,27,0.53502333,10364.27
27.5,77.5,2021,9,27,1.833712,11776.37
