lat,lon,year,month,day,wind_speed,altitude_m,season
27.5,77.5,2020,3,1,3.3928227,110.9,Summer
27.5,77.5,2020,3,1,3.5302272,762.08,Summer
27.5,77.5,2020,3,1,2.9274569,1457.51,Summer
27.5,77.5,2020,3,1,6.462585,3012.62,Summer
27.5,77.5,2020,3,1,10.139311,4207.02,Summer
27.5,77.5,2020,3,1,13.200405,5575.21,Summer
27.5,77.5,2020,3,1,17.484636,7186.41,Summer
27.5,77.5,2020,3,1,26.247059,9165.16,Summer
27.5,77.5,2020,3,1,36.773197,10364.27,Summer
27.5,77.5,2020,3,1,47.259613,11776.37,Summer
27.5,77.5,2020,3,1,47.000534,13510.6,Summer
27.5,77.5,2020,3,1,34.06483,15799.14,Summer
27.5,77.5,2020,3,1,20.911541,17671.37,Summer
27.5,77.5,2020,3,1,12.595562,19324.79,Summer
27.5,77.5,2020,3,1,11.328283,21641.08,Summer
27.5,77.5,2020,3,1,13.868961,23325.88,Summer
27.5,77.5,2020,3,1,11.327952,25921.43,Summer
27.5,77.5,2020,3,2,2.366035,110.9,Summer
27.5,77.5,2020,3,2,1.6660203,762.08,Summer
27.5,77.5,2020,3,2,1.2903488,1457.51,Summer
27.5,77.5,2020,3,2,5.082445,3012.62,Summer
27.5,77.5,2020,3,2,10.302215,4207.02,Summer
27.5,77.5,2020,3,2,12.988698,5575.21,Summer
27.5,77.5,2020,3,2,17.606195,7186.41,Summer
27.5,77.5,2020,3,2,35.262585,9165.16,Summer
27.5,77.5,2020,3,2,48.423164,10364.27,Summer
27.5,77.5,2020,3,2,53.299423,11776.37,Summer
27.5,77.5,2020,3,2,46.572525,13510.6,Summer
27.5,77.5,2020,3,2,33.208527,15799.14,Summer
27.5,77.5,2020,3,2,18.594254,17671.37,Summer
27.5,77.5,2020,3,2,10.712291,19324.79,Summer
27.5,77.5,2020,3,2,12.435861,21641.08,Summer
27.5,77.5,2020,3,2,16.5057,23325.88,Summer
27.5,77.5,2020,3,2,17.000294,25921.43,Summer
27.5,77.5,2020,3,3,1.5988256,110.9,Summer
27.5,77.5,2020,3,3,1.731508,762.08,Summer
27.5,77.5,2020,3,3,2.221627,1457.51,Summer
27.5,77.5,2020,3,3,4.031905,3012.62,Summer
27.5,77.5,2020,3,3,7.2220592,4207.02,Summer
27.5,77.5,2020,3,3,10.518585,5575.21,Summer
27.5,77.5,2020,3,3,19.741991,7186.41,Summer
27.5,77.5,2020,3,3,42.783073,9165.16,Summer
27.5,77.5,2020,3,3,47.73105,13510.6,Summer
27.5,77.5,2020,3,3,30.10783,15799.14,Summer
27.5,77.5,2020,3,3,17.689068,17671.37,Summer
27.5,77.5,2020,3,3,8.857273,19324.79,Summer
27.5,77.5,2020,3,3,10.0382395,21641.08,Summer
27.5,77.5,2020,3,3,18.318588,23325.88,Summer
27.5,77.5,2020,3,3,23.09429,25921.43,Summer
27.5,77.5,2020,3,4,2.5161977,110.9,Summer
27.5,77.5,2020,3,4,2.5653946,762.08,Summer
27.5,77.5,2020,3,4,3.064415,1457.51,Summer
27.5,77.5,2020,3,4,5.685179,3012.62,Summer
27.5,77.5,2020,3,4,7.6747975,4207.02,Summer
27.5,77.5,2020,3,4,10.662084,5575.21,Summer
27.5,77.5,2020,3,4,18.861103,7186.41,Summer
27.5,77.5,2020,3,4,41.746956,9165.16,Summer
27.5,77.5,2020,3,4,56.47403,10364.27,Summer
27.5,77.5,2020,3,4,51.862877,13510.6,Summer
27.5,77.5,2020,3,4,32.09483,15799.14,Summer
27.5,77.5,2020,3,4,16.080444,17671.37,Summer
27.5,77.5,2020,3,4,9.962745,19324.79,Summer
27.5,77.5,2020,3,4,12.782923,21641.08,Summer
27.5,77.5,2020,3,4,20.213919,23325.88,Summer
27.5,77.5,2020,3,4,27.527906,25921.43,Summer
27.5,77.5,2020,3,5,3.9969506,110.9,Summer
27.5,77.5,2020,3,5,4.8801255,762.08,Summer
27.5,77.5,2020,3,5,5.73351,1457.51,Summer
27.5,77.5,2020,3,5,5.751359,3012.62,Summer
27.5,77.5,2020,3,5,6.297868,4207.02,Summer
27.5,77.5,2020,3,5,9.884647,5575.21,Summer
27.5,77.5,2020,3,5,17.46672,7186.41,Summer
27.5,77.5,2020,3,5,38.8702,9165.16,Summer
27.5,77.5,2020,3,5,54.517345,10364.27,Summer
27.5,77.5,2020,3,5,55.086525,13510.6,Summer
27.5,77.5,2020,3,5,33.40876,15799.14,Summer
27.5,77.5,2020,3,5,15.527577,17671.37,Summer
27.5,77.5,2020,3,5,10.518586,19324.79,Summer
27.5,77.5,2020,3,5,13.915639,21641.08,Summer
27.5,77.5,2020,3,5,22.991806,23325.88,Summer
27.5,77.5,2020,3,5,33.337822,25921.43,Summer
27.5,77.5,2020,3,6,5.084596,110.9,Summer
27.5,77.5,2020,3,6,6.4412727,762.08,Summer
27.5,77.5,2020,3,6,8.04771,1457.51,Summer
27.5,77.5,2020,3,6,12.695719,3012.62,Summer
27.5,77.5,2020,3,6,15.487193,4207.02,Summer
27.5,77.5,2020,3,6,18.97146,5575.21,Summer
27.5,77.5,2020,3,6,25.458265,7186.41,Summer
27.5,77.5,2020,3,6,47.12654,9165.16,Summer
27.5,77.5,2020,3,6,57.981705,10364.27,Summer
27.5,77.5,2020,3,6,57.932938,13510.6,Summer
27.5,77.5,2020,3,6,34.084106,15799.14,Summer
27.5,77.5,2020,3,6,17.573153,17671.37,Summer
27.5,77.5,2020,3,6,11.860545,19324.79,Summer
27.5,77.5,2020,3,6,12.604191,21641.08,Summer
27.5,77.5,2020,3,6,18.296602,23325.88,Summer
27.5,77.5,2020,3,6,30.028496,25921.43,Summer
27.5,77.5,2020,3,7,3.1084554,110.9,Summer
27.5,77.5,2020,3,7,1.5789629,762.08,Summer
27.5,77.5,2020,3,7,1.6779838,1457.51,Summer
27.5,77.5,2020,3,7,6.3524127,3012.62,Summer
27.5,77.5,2020,3,7,11.376347,4207.02,Summer
27.5,77.5,2020,3,7,20.42555,5575.21,Summer
27.5,77.5,2020,3,7,34.03757,7186.41,Summer
27.5,77.5,2020,3,7,56.539948,9165.16,Summer
27.5,77.5,2020,3,7,55.994225,13510.6,Summer
27.5,77.5,2020,3,7,37.6,15799.14,Summer
27.5,77.5,2020,3,7,20.825062,17671.37,Summer
27.5,77.5,2020,3,7,10.749477,19324.79,Summer
27.5,77.5,2020,3,7,13.582642,21641.08,Summer
27.5,77.5,2020,3,7,19.713097,23325.88,Summer
27.5,77.5,2020,3,7,28.296698,25921.43,Summer
27.5,77.5,2020,3,8,1.9347143,110.9,Summer
27.5,77.5,2020,3,8,2.2171206,762.08,Summer
27.5,77.5,2020,3,8,2.7011561,1457.51,Summer
27.5,77.5,2020,3,8,6.07603,3012.62,Summer
27.5,77.5,2020,3,8,10.851644,4207.02,Summer
27.5,77.5,2020,3,8,18.985851,5575.21,Summer
27.5,77.5,2020,3,8,32.077263,7186.41,Summer
27.5,77.5,2020,3,8,54.233444,9165.16,Summer
27.5,77.5,2020,3,8,52.324303,13510.6,Summer
27.5,77.5,2020,3,8,32.806526,15799.14,Summer
27.5,77.5,2020,3,8,17.727133,17671.37,Summer
27.5,77.5,2020,3,8,9.915929,19324.79,Summer
27.5,77.5,2020,3,8,11.747021,21641.08,Summer
27.5,77.5,2020,3,8,20.346146,23325.88,Summer
27.5,77.5,2020,3,8,28.117088,25921.43,Summer
27.5,77.5,2020,3,9,4.7513804,110.9,Summer
27.5,77.5,2020,3,9,6.451211,762.08,Summer
27.5,77.5,2020,3,9,6.633108,1457.51,Summer
27.5,77.5,2020,3,9,7.480058,3012.62,Summer
27.5,77.5,2020,3,9,8.87007,4207.02,Summer
27.5,77.5,2020,3,9,14.767469,5575.21,Summer
27.5,77.5,2020,3,9,29.765177,7186.41,Summer
27.5,77.5,2020,3,9,53.08428,9165.16,Summer
27.5,77.5,2020,3,9,56.870125,10364.27,Summer
27.5,77.5,2020,3,9,52.239193,11776.37,Summer
27.5,77.5,2020,3,9,45.42542,13510.6,Summer
27.5,77.5,2020,3,9,29.434559,15799.14,Summer
27.5,77.5,2020,3,9,16.280664,17671.37,Summer
27.5,77.5,2020,3,9,8.095447,19324.79,Summer
27.5,77.5,2020,3,9,10.745057,21641.08,Summer
27.5,77.5,2020,3,9,17.176182,23325.88,Summer
27.5,77.5,2020,3,9,29.17726,25921.43,Summer
27.5,77.5,2020,3,10,4.105559,110.9,Summer
27.5,77.5,2020,3,10,3.2015615,762.08,Summer
27.5,77.5,2020,3,10,2.136002,1457.51,Summer
27.5,77.5,2020,3,10,8.90295,3012.62,Summer
27.5,77.5,2020,3,10,13.263226,4207.02,Summer
27.5,77.5,2020,3,10,21.410643,5575.21,Summer
27.5,77.5,2020,3,10,40.082726,7186.41,Summer
27.5,77.5,2020,3,10,55.261765,11776.37,Summer
27.5,77.5,2020,3,10,42.485603,13510.6,Summer
27.5,77.5,2020,3,10,23.688871,15799.14,Summer
27.5,77.5,2020,3,10,11.222356,17671.37,Summer
27.5,77.5,2020,3,10,5.527941,19324.79,Summer
27.5,77.5,2020,3,10,9.188478,21641.08,Summer
27.5,77.5,2020,3,10,17.13383,23325.88,Summer
27.5,77.5,2020,3,10,27.72437,25921.43,Summer
27.5,77.5,2020,3,11,3.8656337,110.9,Summer
27.5,77.5,2020,3,11,5.113341,762.08,Summer
27.5,77.5,2020,3,11,7.737006,1457.51,Summer
27.5,77.5,2020,3,11,11.830708,3012.62,Summer
27.5,77.5,2020,3,11,16.914362,4207.02,Summer
27.5,77.5,2020,3,11,26.830885,5575.21,Summer
27.5,77.5,2020,3,11,40.570534,7186.41,Summer
27.5,77.5,2020,3,11,49.705135,13510.6,Summer
27.5,77.5,2020,3,11,21.734722,15799.14,Summer
27.5,77.5,2020,3,11,12.3337965,17671.37,Summer
27.5,77.5,2020,3,11,4.5069413,19324.79,Summer
27.5,77.5,2020,3,11,8.749036,21641.08,Summer
27.5,77.5,2020,3,11,14.057204,23325.88,Summer
27.5,77.5,2020,3,11,22.335917,25921.43,Summer
27.5,77.5,2020,3,12,3.012681,110.9,Summer
27.5,77.5,2020,3,12,3.2964003,762.08,Summer
27.5,77.5,2020,3,12,6.2560472,1457.51,Summer
27.5,77.5,2020,3,12,11.971844,3012.62,Summer
27.5,77.5,2020,3,12,18.826378,4207.02,Summer
27.5,77.5,2020,3,12,26.044973,5575.21,Summer
27.5,77.5,2020,3,12,34.635468,7186.41,Summer
27.5,77.5,2020,3,12,46.79763,9165.16,Summer
27.5,77.5,2020,3,12,52.741753,10364.27,Summer
27.5,77.5,2020,3,12,54.464626,11776.37,Summer
27.5,77.5,2020,3,12,44.17393,13510.6,Summer
27.5,77.5,2020,3,12,20.43901,15799.14,Summer
27.5,77.5,2020,3,12,12.515117,17671.37,Summer
27.5,77.5,2020,3,12,6.518869,19324.79,Summer
27.5,77.5,2020,3,12,10.7733755,21641.08,Summer
27.5,77.5,2020,3,12,14.282091,23325.88,Summer
27.5,77.5,2020,3,12,23.982088,25921.43,Summer
27.5,77.5,2020,3,13,0.6490373,110.9,Summer
27.5,77.5,2020,3,13,0.035355095,762.08,Summer
27.5,77.5,2020,3,13,2.0396085,1457.51,Summer
27.5,77.5,2020,3,13,8.250037,3012.62,Summer
27.5,77.5,2020,3,13,14.211659,4207.02,Summer
27.5,77.5,2020,3,13,19.329382,5575.21,Summer
27.5,77.5,2020,3,13,26.805328,7186.41,Summer
27.5,77.5,2020,3,13,38.031837,9165.16,Summer
27.5,77.5,2020,3,13,39.106018,10364.27,Summer
27.5,77.5,2020,3,13,35.281662,11776.37,Summer
27.5,77.5,2020,3,13,31.833416,13510.6,Summer
27.5,77.5,2020,3,13,18.728407,15799.14,Summer
27.5,77.5,2020,3,13,11.257721,17671.37,Summer
27.5,77.5,2020,3,13,5.2813964,19324.79,Summer
27.5,77.5,2020,3,13,9.248141,21641.08,Summer
27.5,77.5,2020,3,13,13.647093,23325.88,Summer
27.5,77.5,2020,3,13,21.536552,25921.43,Summer
27.5,77.5,2020,3,14,1.5544274,110.9,Summer
27.5,77.5,2020,3,14,1.229074,762.08,Summer
27.5,77.5,2020,3,14,0.522016,1457.51,Summer
27.5,77.5,2020,3,14,4.8166385,3012.62,Summer
27.5,77.5,2020,3,14,9.894759,4207.02,Summer
27.5,77.5,2020,3,14,14.50125,5575.21,Summer
27.5,77.5,2020,3,14,20.036375,7186.41,Summer
27.5,77.5,2020,3,14,26.155735,9165.16,Summer
27.5,77.5,2020,3,14,27.225044,10364.27,Summer
27.5,77.5,2020,3,14,26.155272,11776.37,Summer
27.5,77.5,2020,3,14,21.285278,13510.6,Summer
27.5,77.5,2020,3,14,14.499419,15799.14,Summer
27.5,77.5,2020,3,14,6.6885176,17671.37,Summer
27.5,77.5,2020,3,14,4.0897746,19324.79,Summer
27.5,77.5,2020,3,14,7.30398,21641.08,Summer
27.5,77.5,2020,3,14,11.220322,23325.88,Summer
27.5,77.5,2020,3,14,20.75563,25921.43,Summer
27.5,77.5,2020,3,15,2.9168677,110.9,Summer
27.5,77.5,2020,3,15,2.8429735,762.08,Summer
27.5,77.5,2020,3,15,1.8783296,1457.51,Summer
27.5,77.5,2020,3,15,3.959956,3012.62,Summer
27.5,77.5,2020,3,15,8.433897,4207.02,Summer
27.5,77.5,2020,3,15,15.789632,5575.21,Summer
27.5,77.5,2020,3,15,26.411942,7186.41,Summer
27.5,77.5,2020,3,15,37.734684,9165.16,Summer
27.5,77.5,2020,3,15,42.566025,10364.27,Summer
27.5,77.5,2020,3,15,42.596024,11776.37,Summer
27.5,77.5,2020,3,15,33.87504,13510.6,Summer
27.5,77.5,2020,3,15,16.373531,15799.14,Summer
27.5,77.5,2020,3,15,6.500193,17671.37,Summer
27.5,77.5,2020,3,15,4.0500774,19324.79,Summer
27.5,77.5,2020,3,15,5.5134497,21641.08,Summer
27.5,77.5,2020,3,15,6.9761205,23325.88,Summer
27.5,77.5,2020,3,15,21.708294,25921.43,Summer
27.5,77.5,2020,3,16,2.99708,110.9,Summer
27.5,77.5,2020,3,16,3.6912048,762.08,Summer
27.5,77.5,2020,3,16,2.2799387,1457.51,Summer
27.5,77.5,2020,3,16,4.5675488,3012.62,Summer
27.5,77.5,2020,3,16,7.4836917,4207.02,Summer
27.5,77.5,2020,3,16,11.467917,5575.21,Summer
27.5,77.5,2020,3,16,16.731556,7186.41,Summer
27.5,77.5,2020,3,16,25.900772,9165.16,Summer
27.5,77.5,2020,3,16,32.32887,10364.27,Summer
27.5,77.5,2020,3,16,40.32098,11776.37,Summer
27.5,77.5,2020,3,16,35.816006,13510.6,Summer
27.5,77.5,2020,3,16,20.558607,15799.14,Summer
27.5,77.5,2020,3,16,9.459388,17671.37,Summer
27.5,77.5,2020,3,16,3.3008535,19324.79,Summer
27.5,77.5,2020,3,16,3.9962485,21641.08,Summer
27.5,77.5,2020,3,16,5.676707,23325.88,Summer
27.5,77.5,2020,3,16,17.07813,25921.43,Summer
27.5,77.5,2020,3,17,2.5622244,110.9,Summer
27.5,77.5,2020,3,17,2.9336395,762.08,Summer
27.5,77.5,2020,3,17,2.9905055,1457.51,Summer
27.5,77.5,2020,3,17,7.7950306,3012.62,Summer
27.5,77.5,2020,3,17,11.147001,4207.02,Summer
27.5,77.5,2020,3,17,16.028296,5575.21,Summer
27.5,77.5,2020,3,17,20.923313,7186.41,Summer
27.5,77.5,2020,3,17,30.006426,9165.16,Summer
27.5,77.5,2020,3,17,37.091915,10364.27,Summer
27.5,77.5,2020,3,17,40.90747,11776.37,Summer
27.5,77.5,2020,3,17,37.677387,13510.6,Summer
27.5,77.5,2020,3,17,24.083115,15799.14,Summer
27.5,77.5,2020,3,17,8.747143,17671.37,Summer
27.5,77.5,2020,3,17,2.996353,19324.79,Summer
27.5,77.5,2020,3,17,4.5078406,21641.08,Summer
27.5,77.5,2020,3,17,5.700494,23325.88,Summer
27.5,77.5,2020,3,17,14.023641,25921.43,Summer
27.5,77.5,2020,3,18,0.45893687,110.9,Summer
27.5,77.5,2020,3,18,2.1592827,762.08,Summer
27.5,77.5,2020,3,18,5.303302,1457.51,Summer
27.5,77.5,2020,3,18,9.32701,3012.62,Summer
27.5,77.5,2020,3,18,12.490247,4207.02,Summer
27.5,77.5,2020,3,18,17.170122,5575.21,Summer
27.5,77.5,2020,3,18,25.816517,7186.41,Summer
27.5,77.5,2020,3,18,32.320465,9165.16,Summer
27.5,77.5,2020,3,18,34.398636,10364.27,Summer
27.5,77.5,2020,3,18,33.93362,11776.37,Summer
27.5,77.5,2020,3,18,30.736387,13510.6,Summer
27.5,77.5,2020,3,18,18.20941,15799.14,Summer
27.5,77.5,2020,3,18,6.8815436,17671.37,Summer
27.5,77.5,2020,3,18,1.2064935,19324.79,Summer
27.5,77.5,2020,3,18,1.0700468,21641.08,Summer
27.5,77.5,2020,3,18,1.6234609,23325.88,Summer
27.5,77.5,2020,3,18,5.375058,25921.43,Summer
27.5,77.5,2020,3,19,0.8070019,110.9,Summer
27.5,77.5,2020,3,19,2.5739086,762.08,Summer
27.5,77.5,2020,3,19,6.053098,1457.51,Summer
27.5,77.5,2020,3,19,9.87171,3012.62,Summer
27.5,77.5,2020,3,19,10.988772,4207.02,Summer
27.5,77.5,2020,3,19,14.607726,5575.21,Summer
27.5,77.5,2020,3,19,19.710989,7186.41,Summer
27.5,77.5,2020,3,19,24.958279,9165.16,Summer
27.5,77.5,2020,3,19,26.376982,10364.27,Summer
27.5,77.5,2020,3,19,27.223576,11776.37,Summer
27.5,77.5,2020,3,19,27.381666,13510.6,Summer
27.5,77.5,2020,3,19,18.740633,15799.14,Summer
27.5,77.5,2020,3,19,7.2078094,17671.37,Summer
27.5,77.5,2020,3,19,2.5200453,19324.79,Summer
27.5,77.5,2020,3,19,0.65000004,21641.08,Summer
27.5,77.5,2020,3,19,4.304431,23325.88,Summer
27.5,77.5,2020,3,19,6.013007,25921.43,Summer
27.5,77.5,2020,3,20,1.5502017,110.9,Summer
27.5,77.5,2020,3,20,1.8027769,762.08,Summer
27.5,77.5,2020,3,20,2.6978018,1457.51,Summer
27.5,77.5,2020,3,20,7.0573545,3012.62,Summer
27.5,77.5,2020,3,20,9.44173,4207.02,Summer
27.5,77.5,2020,3,20,11.614888,5575.21,Summer
27.5,77.5,2020,3,20,14.572256,7186.41,Summer
27.5,77.5,2020,3,20,20.265009,9165.16,Summer
27.5,77.5,2020,3,20,25.8807,10364.27,Summer
27.5,77.5,2020,3,20,36.038124,11776.37,Summer
27.5,77.5,2020,3,20,40.015266,13510.6,Summer
27.5,77.5,2020,3,20,26.87743,15799.14,Summer
27.5,77.5,2020,3,20,10.243077,17671.37,Summer
27.5,77.5,2020,3,20,3.2318738,19324.79,Summer
27.5,77.5,2020,3,20,1.5435349,21641.08,Summer
27.5,77.5,2020,3,20,6.3730392,23325.88,Summer
27.5,77.5,2020,3,20,5.4722023,25921.43,Summer
27.5,77.5,2020,3,21,2.0099745,110.9,Summer
27.5,77.5,2020,3,21,1.4951992,762.08,Summer
27.5,77.5,2020,3,21,1.029867,1457.51,Summer
27.5,77.5,2020,3,21,4.1967254,3012.62,Summer
27.5,77.5,2020,3,21,9.224561,4207.02,Summer
27.5,77.5,2020,3,21,13.997858,5575.21,Summer
27.5,77.5,2020,3,21,19.655851,7186.41,Summer
27.5,77.5,2020,3,21,27.320517,9165.16,Summer
27.5,77.5,2020,3,21,33.86534,10364.27,Summer
27.5,77.5,2020,3,21,39.835484,11776.37,Summer
27.5,77.5,2020,3,21,37.455906,13510.6,Summer
27.5,77.5,2020,3,21,21.156147,15799.14,Summer
27.5,77.5,2020,3,21,7.908897,17671.37,Summer
27.5,77.5,2020,3,21,3.0647194,19324.79,Summer
27.5,77.5,2020,3,21,3.3425288,21641.08,Summer
27.5,77.5,2020,3,21,8.403014,23325.88,Summer
27.5,77.5,2020,3,21,12.215897,25921.43,Summer
27.5,77.5,2020,3,22,2.1505802,110.9,Summer
27.5,77.5,2020,3,22,0.91001254,762.08,Summer
27.5,77.5,2020,3,22,1.8791625,1457.51,Summer
27.5,77.5,2020,3,22,7.135299,3012.62,Summer
27.5,77.5,2020,3,22,11.824682,4207.02,Summer
27.5,77.5,2020,3,22,16.471832,5575.21,Summer
27.5,77.5,2020,3,22,24.047089,7186.41,Summer
27.5,77.5,2020,3,22,36.353897,9165.16,Summer
27.5,77.5,2020,3,22,40.94024,10364.27,Summer
27.5,77.5,2020,3,22,43.908573,11776.37,Summer
27.5,77.5,2020,3,22,37.569042,13510.6,Summer
27.5,77.5,2020,3,22,21.816566,15799.14,Summer
27.5,77.5,2020,3,22,9.69707,17671.37,Summer
27.5,77.5,2020,3,22,3.0751026,19324.79,Summer
27.5,77.5,2020,3,22,6.296825,21641.08,Summer
27.5,77.5,2020,3,22,12.217303,23325.88,Summer
27.5,77.5,2020,3,22,9.224728,25921.43,Summer
27.5,77.5,2020,3,23,1.9999993,110.9,Summer
27.5,77.5,2020,3,23,0.60207814,762.08,Summer
27.5,77.5,2020,3,23,2.1273534,1457.51,Summer
27.5,77.5,2020,3,23,7.1038737,3012.62,Summer
27.5,77.5,2020,3,23,9.548955,4207.02,Summer
27.5,77.5,2020,3,23,11.133425,5575.21,Summer
27.5,77.5,2020,3,23,17.919891,7186.41,Summer
27.5,77.5,2020,3,23,25.894316,9165.16,Summer
27.5,77.5,2020,3,23,31.786287,10364.27,Summer
27.5,77.5,2020,3,23,43.40346,11776.37,Summer
27.5,77.5,2020,3,23,41.141598,13510.6,Summer
27.5,77.5,2020,3,23,24.8565,15799.14,Summer
27.5,77.5,2020,3,23,6.358165,17671.37,Summer
27.5,77.5,2020,3,23,0.72672105,19324.79,Summer
27.5,77.5,2020,3,23,8.67255,21641.08,Summer
27.5,77.5,2020,3,23,13.266616,23325.88,Summer
27.5,77.5,2020,3,23,8.935359,25921.43,Summer
27.5,77.5,2020,3,24,1.6249989,110.9,Summer
27.5,77.5,2020,3,24,0.95131505,762.08,Summer
27.5,77.5,2020,3,24,3.2047827,1457.51,Summer
27.5,77.5,2020,3,24,9.457968,3012.62,Summer
27.5,77.5,2020,3,24,12.2940035,4207.02,Summer
27.5,77.5,2020,3,24,13.130356,5575.21,Summer
27.5,77.5,2020,3,24,16.785185,7186.41,Summer
27.5,77.5,2020,3,24,27.678244,9165.16,Summer
27.5,77.5,2020,3,24,40.803993,10364.27,Summer
27.5,77.5,2020,3,24,55.60182,11776.37,Summer
27.5,77.5,2020,3,24,51.120228,13510.6,Summer
27.5,77.5,2020,3,24,29.716095,15799.14,Summer
27.5,77.5,2020,3,24,11.694258,17671.37,Summer
27.5,77.5,2020,3,24,3.5844283,19324.79,Summer
27.5,77.5,2020,3,24,4.302615,21641.08,Summer
27.5,77.5,2020,3,24,5.9144945,23325.88,Summer
27.5,77.5,2020,3,24,8.997812,25921.43,Summer
27.5,77.5,2020,3,25,2.7778132,110.9,Summer
27.5,77.5,2020,3,25,4.2385864,762.08,Summer
27.5,77.5,2020,3,25,5.762215,1457.51,Summer
27.5,77.5,2020,3,25,11.189979,3012.62,Summer
27.5,77.5,2020,3,25,15.449636,4207.02,Summer
27.5,77.5,2020,3,25,20.303648,5575.21,Summer
27.5,77.5,2020,3,25,28.162975,7186.41,Summer
27.5,77.5,2020,3,25,41.97381,9165.16,Summer
27.5,77.5,2020,3,25,54.454315,10364.27,Summer
27.5,77.5,2020,3,25,55.277813,13510.6,Summer
27.5,77.5,2020,3,25,30.51854,15799.14,Summer
27.5,77.5,2020,3,25,15.976898,17671.37,Summer
27.5,77.5,2020,3,25,4.1914353,19324.79,Summer
27.5,77.5,2020,3,25,4.595242,21641.08,Summer
27.5,77.5,2020,3,25,2.3592901,23325.88,Summer
27.5,77.5,2020,3,25,3.8126433,25921.43,Summer
27.5,77.5,2020,3,26,4.574111,110.9,Summer
27.5,77.5,2020,3,26,5.953623,762.08,Summer
27.5,77.5,2020,3,26,4.990617,1457.51,Summer
27.5,77.5,2020,3,26,4.248604,3012.62,Summer
27.5,77.5,2020,3,26,7.4204125,4207.02,Summer
27.5,77.5,2020,3,26,14.419279,5575.21,Summer
27.5,77.5,2020,3,26,24.700773,7186.41,Summer
27.5,77.5,2020,3,26,34.994305,9165.16,Summer
27.5,77.5,2020,3,26,44.34454,10364.27,Summer
27.5,77.5,2020,3,26,55.05723,11776.37,Summer
27.5,77.5,2020,3,26,56.207058,13510.6,Summer
27.5,77.5,2020,3,26,34.62557,15799.14,Summer
27.5,77.5,2020,3,26,18.818941,17671.37,Summer
27.5,77.5,2020,3,26,4.045445,19324.79,Summer
27.5,77.5,2020,3,26,3.605031,21641.08,Summer
27.5,77.5,2020,3,26,1.2209115,23325.88,Summer
27.5,77.5,2020,3,26,14.660001,25921.43,Summer
27.5,77.5,2020,3,27,0.28504193,110.9,Summer
27.5,77.5,2020,3,27,0.7945143,762.08,Summer
27.5,77.5,2020,3,27,3.4461038,1457.51,Summer
27.5,77.5,2020,3,27,10.670637,3012.62,Summer
27.5,77.5,2020,3,27,17.518599,4207.02,Summer
27.5,77.5,2020,3,27,25.944424,5575.21,Summer
27.5,77.5,2020,3,27,34.177376,7186.41,Summer
27.5,77.5,2020,3,27,48.970303,9165.16,Summer
27.5,77.5,2020,3,27,58.038963,10364.27,Summer
27.5,77.5,2020,3,27,54.960583,13510.6,Summer
27.5,77.5,2020,3,27,34.752457,15799.14,Summer
27.5,77.5,2020,3,27,17.681417,17671.37,Summer
27.5,77.5,2020,3,27,5.765848,19324.79,Summer
27.5,77.5,2020,3,27,4.7292314,21641.08,Summer
27.5,77.5,2020,3,27,2.8267694,23325.88,Summer
27.5,77.5,2020,3,27,17.986801,25921.43,Summer
27.5,77.5,2020,3,28,2.4781532,110.9,Summer
27.5,77.5,2020,3,28,3.0696094,762.08,Summer
27.5,77.5,2020,3,28,3.9869318,1457.51,Summer
27.5,77.5,2020,3,28,5.927954,3012.62,Summer
27.5,77.5,2020,3,28,12.82656,4207.02,Summer
27.5,77.5,2020,3,28,22.75206,5575.21,Summer
27.5,77.5,2020,3,28,33.063015,7186.41,Summer
27.5,77.5,2020,3,28,50.36587,9165.16,Summer
27.5,77.5,2020,3,28,53.921066,13510.6,Summer
27.5,77.5,2020,3,28,32.174618,15799.14,Summer
27.5,77.5,2020,3,28,17.712233,17671.37,Summer
27.5,77.5,2020,3,28,5.0569267,19324.79,Summer
27.5,77.5,2020,3,28,2.9068885,21641.08,Summer
27.5,77.5,2020,3,28,4.1899433,23325.88,Summer
27.5,77.5,2020,3,28,16.68907,25921.43,Summer
27.5,77.5,2020,3,29,2.8858485,110.9,Summer
27.5,77.5,2020,3,29,4.2823043,762.08,Summer
27.5,77.5,2020,3,29,5.247023,1457.51,Summer
27.5,77.5,2020,3,29,7.330801,3012.62,Summer
27.5,77.5,2020,3,29,12.866065,4207.02,Summer
27.5,77.5,2020,3,29,18.174847,5575.21,Summer
27.5,77.5,2020,3,29,23.695951,7186.41,Summer
27.5,77.5,2020,3,29,35.54216,9165.16,Summer
27.5,77.5,2020,3,29,49.440907,10364.27,Summer
27.5,77.5,2020,3,29,57.758427,11776.37,Summer
27.5,77.5,2020,3,29,49.300117,13510.6,Summer
27.5,77.5,2020,3,29,30.82355,15799.14,Summer
27.5,77.5,2020,3,29,15.146885,17671.37,Summer
27.5,77.5,2020,3,29,6.124133,19324.79,Summer
27.5,77.5,2020,3,29,2.1600058,21641.08,Summer
27.5,77.5,2020,3,29,1.5947179,23325.88,Summer
27.5,77.5,2020,3,29,10.777871,25921.43,Summer
27.5,77.5,2020,3,30,4.4002833,110.9,Summer
27.5,77.5,2020,3,30,5.158549,762.08,Summer
27.5,77.5,2020,3,30,5.028979,1457.51,Summer
27.5,77.5,2020,3,30,8.114378,3012.62,Summer
