lat,lon,year,month,day,wind_speed,altitude_m,season
27.5,77.5,2020,7,1,1.6072096,110.9,Monsoon
27.5,77.5,2020,7,1,1.184535,762.08,Monsoon
27.5,77.5,2020,7,1,1.9405223,1457.51,Monsoon
27.5,77.5,2020,7,1,9.058869,3012.62,Monsoon
27.5,77.5,2020,7,1,9.509501,4207.02,Monsoon
27.5,77.5,2020,7,1,4.79179,5575.21,Monsoon
27.5,77.5,2020,7,1,2.3476052,7186.41,Monsoon
27.5,77.5,2020,7,1,4.5642633,9165.16,Monsoon
27.5,77.5,2020,7,1,5.4236174,10364.27,Monsoon
27.5,77.5,2020,7,1,5.668609,11776.37,Monsoon
27.5,77.5,2020,7,1,3.3120992,13510.6,Monsoon
27.5,77.5,2020,7,1,3.219957,15799.14,Monsoon
27.5,77.5,2020,7,1,6.2847533,17671.37,Monsoon
27.5,77.5,2020,7,1,9.685459,19324.79,Monsoon
27.5,77.5,2020,7,1,12.664566,21641.08,Monsoon
27.5,77.5,2020,7,1,12.901211,23325.88,Monsoon
27.5,77.5,2020,7,1,16.473083,25921.43,Monsoon
27.5,77.5,2020,7,2,1.6463974,110.9,Monsoon
27.5,77.5,2020,7,2,2.3033953,762.08,Monsoon
27.5,77.5,2020,7,2,4.010378,1457.51,Monsoon
27.5,77.5,2020,7,2,7.771783,3012.62,Monsoon
27.5,77.5,2020,7,2,9.46708,4207.02,Monsoon
27.5,77.5,2020,7,2,6.866267,5575.21,Monsoon
27.5,77.5,2020,7,2,4.660003,7186.41,Monsoon
27.5,77.5,2020,7,2,3.9813628,9165.16,Monsoon
27.5,77.5,2020,7,2,4.797721,10364.27,Monsoon
27.5,77.5,2020,7,2,4.484696,11776.37,Monsoon
27.5,77.5,2020,7,2,1.0062306,13510.6,Monsoon
27.5,77.5,2020,7,2,2.542759,15799.14,Monsoon
27.5,77.5,2020,7,2,7.281355,17671.37,Monsoon
27.5,77.5,2020,7,2,11.274003,19324.79,Monsoon
27.5,77.5,2020,7,2,14.798733,21641.08,Monsoon
27.5,77.5,2020,7,2,16.625301,23325.88,Monsoon
27.5,77.5,2020,7,2,23.99027,25921.43,Monsoon
27.5,77.5,2020,7,3,0.9253374,110.9,Monsoon
27.5,77.5,2020,7,3,0.980115,762.08,Monsoon
27.5,77.5,2020,7,3,2.9068873,1457.51,Monsoon
27.5,77.5,2020,7,3,6.4755783,3012.62,Monsoon
27.5,77.5,2020,7,3,7.131313,4207.02,Monsoon
27.5,77.5,2020,7,3,3.7197106,5575.21,Monsoon
27.5,77.5,2020,7,3,1.9347157,7186.41,Monsoon
27.5,77.5,2020,7,3,0.5367728,9165.16,Monsoon
27.5,77.5,2020,7,3,2.4115608,10364.27,Monsoon
27.5,77.5,2020,7,3,5.0369883,11776.37,Monsoon
27.5,77.5,2020,7,3,4.340291,13510.6,Monsoon
27.5,77.5,2020,7,3,1.8265398,15799.14,Monsoon
27.5,77.5,2020,7,3,6.6089435,17671.37,Monsoon
27.5,77.5,2020,7,3,11.753218,19324.79,Monsoon
27.5,77.5,2020,7,3,16.249077,21641.08,Monsoon
27.5,77.5,2020,7,3,17.00149,23325.88,Monsoon
27.5,77.5,2020,7,3,18.80379,25921.43,Monsoon
27.5,77.5,2020,7,4,2.0751483,110.9,Monsoon
27.5,77.5,2020,7,4,2.0501525,762.08,Monsoon
27.5,77.5,2020,7,4,1.9902883,1457.51,Monsoon
27.5,77.5,2020,7,4,5.917823,3012.62,Monsoon
27.5,77.5,2020,7,4,6.8647647,4207.02,Monsoon
27.5,77.5,2020,7,4,1.7707696,5575.21,Monsoon
27.5,77.5,2020,7,4,2.0317788,7186.41,Monsoon
27.5,77.5,2020,7,4,3.7850034,9165.16,Monsoon
27.5,77.5,2020,7,4,4.8654394,10364.27,Monsoon
27.5,77.5,2020,7,4,6.5551505,11776.37,Monsoon
27.5,77.5,2020,7,4,5.95189,13510.6,Monsoon
27.5,77.5,2020,7,4,0.4749999,15799.14,Monsoon
27.5,77.5,2020,7,4,3.7691178,17671.37,Monsoon
27.5,77.5,2020,7,4,8.386297,19324.79,Monsoon
27.5,77.5,2020,7,4,11.758614,21641.08,Monsoon
27.5,77.5,2020,7,4,12.189186,23325.88,Monsoon
27.5,77.5,2020,7,4,18.011753,25921.43,Monsoon
27.5,77.5,2020,7,5,2.9074242,110.9,Monsoon
27.5,77.5,2020,7,5,3.213739,762.08,Monsoon
27.5,77.5,2020,7,5,2.4744933,1457.51,Monsoon
27.5,77.5,2020,7,5,4.6506042,3012.62,Monsoon
27.5,77.5,2020,7,5,4.34173,4207.02,Monsoon
27.5,77.5,2020,7,5,2.0001569,5575.21,Monsoon
27.5,77.5,2020,7,5,6.01628,7186.41,Monsoon
27.5,77.5,2020,7,5,6.762396,9165.16,Monsoon
27.5,77.5,2020,7,5,7.6479573,10364.27,Monsoon
27.5,77.5,2020,7,5,7.637121,11776.37,Monsoon
27.5,77.5,2020,7,5,5.506814,13510.6,Monsoon
27.5,77.5,2020,7,5,1.8582586,15799.14,Monsoon
27.5,77.5,2020,7,5,6.1140213,17671.37,Monsoon
27.5,77.5,2020,7,5,8.796162,19324.79,Monsoon
27.5,77.5,2020,7,5,12.869053,21641.08,Monsoon
27.5,77.5,2020,7,5,13.760903,23325.88,Monsoon
27.5,77.5,2020,7,5,21.362614,25921.43,Monsoon
27.5,77.5,2020,7,6,1.3640457,110.9,Monsoon
27.5,77.5,2020,7,6,1.6710759,762.08,Monsoon
27.5,77.5,2020,7,6,2.8550372,1457.51,Monsoon
27.5,77.5,2020,7,6,5.458307,3012.62,Monsoon
27.5,77.5,2020,7,6,4.0094414,4207.02,Monsoon
27.5,77.5,2020,7,6,2.8749995,5575.21,Monsoon
27.5,77.5,2020,7,6,6.364452,7186.41,Monsoon
27.5,77.5,2020,7,6,6.012695,9165.16,Monsoon
27.5,77.5,2020,7,6,6.4735036,10364.27,Monsoon
27.5,77.5,2020,7,6,7.0417066,11776.37,Monsoon
27.5,77.5,2020,7,6,5.834595,13510.6,Monsoon
27.5,77.5,2020,7,6,6.0955434,15799.14,Monsoon
27.5,77.5,2020,7,6,7.5954757,17671.37,Monsoon
27.5,77.5,2020,7,6,10.97067,19324.79,Monsoon
27.5,77.5,2020,7,6,14.358904,21641.08,Monsoon
27.5,77.5,2020,7,6,15.293892,23325.88,Monsoon
27.5,77.5,2020,7,6,22.655712,25921.43,Monsoon
27.5,77.5,2020,7,7,2.7540872,110.9,Monsoon
27.5,77.5,2020,7,7,4.140124,762.08,Monsoon
27.5,77.5,2020,7,7,4.6758013,1457.51,Monsoon
27.5,77.5,2020,7,7,5.149331,3012.62,Monsoon
27.5,77.5,2020,7,7,4.225221,4207.02,Monsoon
27.5,77.5,2020,7,7,3.023243,5575.21,Monsoon
27.5,77.5,2020,7,7,3.808215,7186.41,Monsoon
27.5,77.5,2020,7,7,3.8138728,9165.16,Monsoon
27.5,77.5,2020,7,7,6.724024,10364.27,Monsoon
27.5,77.5,2020,7,7,8.275151,11776.37,Monsoon
27.5,77.5,2020,7,7,10.799596,13510.6,Monsoon
27.5,77.5,2020,7,7,10.22069,15799.14,Monsoon
27.5,77.5,2020,7,7,11.678105,17671.37,Monsoon
27.5,77.5,2020,7,7,13.110517,19324.79,Monsoon
27.5,77.5,2020,7,7,12.791892,21641.08,Monsoon
27.5,77.5,2020,7,7,15.53854,23325.88,Monsoon
27.5,77.5,2020,7,7,24.118795,25921.43,Monsoon
27.5,77.5,2020,7,8,0.97499883,110.9,Monsoon
27.5,77.5,2020,7,8,1.0550474,762.08,Monsoon
27.5,77.5,2020,7,8,0.5153889,1457.51,Monsoon
27.5,77.5,2020,7,8,0.65764827,3012.62,Monsoon
27.5,77.5,2020,7,8,1.5882394,4207.02,Monsoon
27.5,77.5,2020,7,8,1.2103724,5575.21,Monsoon
27.5,77.5,2020,7,8,1.8562394,7186.41,Monsoon
27.5,77.5,2020,7,8,2.8306358,9165.16,Monsoon
27.5,77.5,2020,7,8,6.8759093,10364.27,Monsoon
27.5,77.5,2020,7,8,7.567364,11776.37,Monsoon
27.5,77.5,2020,7,8,6.5943637,13510.6,Monsoon
27.5,77.5,2020,7,8,9.057386,15799.14,Monsoon
27.5,77.5,2020,7,8,12.416572,17671.37,Monsoon
27.5,77.5,2020,7,8,12.879755,19324.79,Monsoon
27.5,77.5,2020,7,8,16.117458,21641.08,Monsoon
27.5,77.5,2020,7,8,16.012846,23325.88,Monsoon
27.5,77.5,2020,7,8,25.169935,25921.43,Monsoon
27.5,77.5,2020,7,9,2.918155,110.9,Monsoon
27.5,77.5,2020,7,9,5.116457,762.08,Monsoon
27.5,77.5,2020,7,9,5.483442,1457.51,Monsoon
27.5,77.5,2020,7,9,4.1311336,3012.62,Monsoon
27.5,77.5,2020,7,9,4.4043307,4207.02,Monsoon
27.5,77.5,2020,7,9,3.6902754,5575.21,Monsoon
27.5,77.5,2020,7,9,3.2811031,7186.41,Monsoon
27.5,77.5,2020,7,9,1.6298006,9165.16,Monsoon
27.5,77.5,2020,7,9,1.9851006,10364.27,Monsoon
27.5,77.5,2020,7,9,3.6865466,11776.37,Monsoon
27.5,77.5,2020,7,9,3.4100037,13510.6,Monsoon
27.5,77.5,2020,7,9,5.555628,15799.14,Monsoon
27.5,77.5,2020,7,9,9.044127,17671.37,Monsoon
27.5,77.5,2020,7,9,13.519268,19324.79,Monsoon
27.5,77.5,2020,7,9,14.5498495,21641.08,Monsoon
27.5,77.5,2020,7,9,14.776712,23325.88,Monsoon
27.5,77.5,2020,7,9,23.237806,25921.43,Monsoon
27.5,77.5,2020,7,10,4.5020137,110.9,Monsoon
27.5,77.5,2020,7,10,7.4297123,762.08,Monsoon
27.5,77.5,2020,7,10,8.4428215,1457.51,Monsoon
27.5,77.5,2020,7,10,6.2722607,3012.62,Monsoon
27.5,77.5,2020,7,10,7.438961,4207.02,Monsoon
27.5,77.5,2020,7,10,7.1458464,5575.21,Monsoon
27.5,77.5,2020,7,10,7.875159,7186.41,Monsoon
27.5,77.5,2020,7,10,5.3589296,9165.16,Monsoon
27.5,77.5,2020,7,10,5.133773,10364.27,Monsoon
27.5,77.5,2020,7,10,4.17208,11776.37,Monsoon
27.5,77.5,2020,7,10,2.7841065,13510.6,Monsoon
27.5,77.5,2020,7,10,4.4045424,15799.14,Monsoon
27.5,77.5,2020,7,10,7.2760744,17671.37,Monsoon
27.5,77.5,2020,7,10,12.01897,19324.79,Monsoon
27.5,77.5,2020,7,10,13.22708,21641.08,Monsoon
27.5,77.5,2020,7,10,14.732659,23325.88,Monsoon
27.5,77.5,2020,7,10,18.368536,25921.43,Monsoon
27.5,77.5,2020,7,11,4.3481336,110.9,Monsoon
27.5,77.5,2020,7,11,6.9596176,762.08,Monsoon
27.5,77.5,2020,7,11,7.5809393,1457.51,Monsoon
27.5,77.5,2020,7,11,6.1758094,3012.62,Monsoon
27.5,77.5,2020,7,11,7.2481894,4207.02,Monsoon
27.5,77.5,2020,7,11,8.899613,5575.21,Monsoon
27.5,77.5,2020,7,11,9.803379,7186.41,Monsoon
27.5,77.5,2020,7,11,10.0382395,9165.16,Monsoon
27.5,77.5,2020,7,11,9.57748,10364.27,Monsoon
27.5,77.5,2020,7,11,8.380371,11776.37,Monsoon
27.5,77.5,2020,7,11,6.2861953,13510.6,Monsoon
27.5,77.5,2020,7,11,2.5811827,15799.14,Monsoon
27.5,77.5,2020,7,11,4.6444187,17671.37,Monsoon
27.5,77.5,2020,7,11,10.450269,19324.79,Monsoon
27.5,77.5,2020,7,11,14.468241,21641.08,Monsoon
27.5,77.5,2020,7,11,16.739641,23325.88,Monsoon
27.5,77.5,2020,7,11,23.684555,25921.43,Monsoon
27.5,77.5,2020,7,12,1.6900454,110.9,Monsoon
27.5,77.5,2020,7,12,3.655476,762.08,Monsoon
27.5,77.5,2020,7,12,4.38442,1457.51,Monsoon
27.5,77.5,2020,7,12,4.0007815,3012.62,Monsoon
27.5,77.5,2020,7,12,6.064293,4207.02,Monsoon
27.5,77.5,2020,7,12,8.24697,5575.21,Monsoon
27.5,77.5,2020,7,12,8.177446,7186.41,Monsoon
27.5,77.5,2020,7,12,8.225722,9165.16,Monsoon
27.5,77.5,2020,7,12,7.865153,10364.27,Monsoon
27.5,77.5,2020,7,12,6.887398,11776.37,Monsoon
27.5,77.5,2020,7,12,5.4094825,13510.6,Monsoon
27.5,77.5,2020,7,12,2.673247,15799.14,Monsoon
27.5,77.5,2020,7,12,8.111488,17671.37,Monsoon
27.5,77.5,2020,7,12,13.007811,19324.79,Monsoon
27.5,77.5,2020,7,12,16.802677,21641.08,Monsoon
27.5,77.5,2020,7,12,18.39526,23325.88,Monsoon
27.5,77.5,2020,7,12,22.601381,25921.43,Monsoon
27.5,77.5,2020,7,13,2.4795423,110.9,Monsoon
27.5,77.5,2020,7,13,4.427543,762.08,Monsoon
27.5,77.5,2020,7,13,4.971985,1457.51,Monsoon
27.5,77.5,2020,7,13,4.75079,3012.62,Monsoon
27.5,77.5,2020,7,13,4.5392737,4207.02,Monsoon
27.5,77.5,2020,7,13,6.076287,5575.21,Monsoon
27.5,77.5,2020,7,13,6.319266,7186.41,Monsoon
27.5,77.5,2020,7,13,4.063327,9165.16,Monsoon
27.5,77.5,2020,7,13,5.5938582,10364.27,Monsoon
27.5,77.5,2020,7,13,8.774002,11776.37,Monsoon
27.5,77.5,2020,7,13,10.965629,13510.6,Monsoon
27.5,77.5,2020,7,13,10.542295,15799.14,Monsoon
27.5,77.5,2020,7,13,11.690408,17671.37,Monsoon
27.5,77.5,2020,7,13,13.805093,19324.79,Monsoon
27.5,77.5,2020,7,13,18.036716,21641.08,Monsoon
27.5,77.5,2020,7,13,18.526365,23325.88,Monsoon
27.5,77.5,2020,7,13,22.947685,25921.43,Monsoon
27.5,77.5,2020,7,14,0.2761346,110.9,Monsoon
27.5,77.5,2020,7,14,1.38947,762.08,Monsoon
27.5,77.5,2020,7,14,2.1390717,1457.51,Monsoon
27.5,77.5,2020,7,14,3.7604022,3012.62,Monsoon
27.5,77.5,2020,7,14,4.1162024,4207.02,Monsoon
27.5,77.5,2020,7,14,5.318012,5575.21,Monsoon
27.5,77.5,2020,7,14,3.6470025,7186.41,Monsoon
27.5,77.5,2020,7,14,1.5502017,9165.16,Monsoon
27.5,77.5,2020,7,14,3.865634,10364.27,Monsoon
27.5,77.5,2020,7,14,6.101895,11776.37,Monsoon
27.5,77.5,2020,7,14,8.539394,13510.6,Monsoon
27.5,77.5,2020,7,14,13.599863,15799.14,Monsoon
27.5,77.5,2020,7,14,12.532583,17671.37,Monsoon
27.5,77.5,2020,7,14,13.884276,19324.79,Monsoon
27.5,77.5,2020,7,14,15.45002,21641.08,Monsoon
27.5,77.5,2020,7,14,16.80744,23325.88,Monsoon
27.5,77.5,2020,7,14,24.888752,25921.43,Monsoon
27.5,77.5,2020,7,15,4.0871744,110.9,Monsoon
27.5,77.5,2020,7,15,4.300073,762.08,Monsoon
27.5,77.5,2020,7,15,3.6694672,1457.51,Monsoon
27.5,77.5,2020,7,15,5.8194165,3012.62,Monsoon
27.5,77.5,2020,7,15,5.8550167,4207.02,Monsoon
27.5,77.5,2020,7,15,3.5115879,5575.21,Monsoon
27.5,77.5,2020,7,15,3.412202,7186.41,Monsoon
27.5,77.5,2020,7,15,5.542168,9165.16,Monsoon
27.5,77.5,2020,7,15,6.980016,10364.27,Monsoon
27.5,77.5,2020,7,15,7.344088,11776.37,Monsoon
27.5,77.5,2020,7,15,6.988607,13510.6,Monsoon
27.5,77.5,2020,7,15,10.650938,15799.14,Monsoon
27.5,77.5,2020,7,15,13.605193,17671.37,Monsoon
27.5,77.5,2020,7,15,14.680451,19324.79,Monsoon
27.5,77.5,2020,7,15,15.678907,21641.08,Monsoon
27.5,77.5,2020,7,15,14.615402,23325.88,Monsoon
27.5,77.5,2020,7,15,24.249588,25921.43,Monsoon
27.5,77.5,2020,7,16,3.8931015,110.9,Monsoon
27.5,77.5,2020,7,16,5.2290044,762.08,Monsoon
27.5,77.5,2020,7,16,5.575224,1457.51,Monsoon
27.5,77.5,2020,7,16,5.263077,3012.62,Monsoon
27.5,77.5,2020,7,16,3.6354156,4207.02,Monsoon
27.5,77.5,2020,7,16,4.6316843,5575.21,Monsoon
27.5,77.5,2020,7,16,5.8550186,7186.41,Monsoon
27.5,77.5,2020,7,16,9.310108,9165.16,Monsoon
27.5,77.5,2020,7,16,11.364967,10364.27,Monsoon
27.5,77.5,2020,7,16,11.80953,11776.37,Monsoon
27.5,77.5,2020,7,16,9.675033,13510.6,Monsoon
27.5,77.5,2020,7,16,9.714326,15799.14,Monsoon
27.5,77.5,2020,7,16,11.333827,17671.37,Monsoon
27.5,77.5,2020,7,16,14.097206,19324.79,Monsoon
27.5,77.5,2020,7,16,12.050649,21641.08,Monsoon
27.5,77.5,2020,7,16,12.659877,23325.88,Monsoon
27.5,77.5,2020,7,16,17.59682,25921.43,Monsoon
27.5,77.5,2020,7,17,2.6482298,110.9,Monsoon
27.5,77.5,2020,7,17,3.4047759,762.08,Monsoon
27.5,77.5,2020,7,17,3.8920588,1457.51,Monsoon
27.5,77.5,2020,7,17,5.1244497,3012.62,Monsoon
27.5,77.5,2020,7,17,4.9301357,4207.02,Monsoon
27.5,77.5,2020,7,17,4.931657,5575.21,Monsoon
27.5,77.5,2020,7,17,6.3900304,7186.41,Monsoon
27.5,77.5,2020,7,17,9.296942,9165.16,Monsoon
27.5,77.5,2020,7,17,10.823036,10364.27,Monsoon
27.5,77.5,2020,7,17,11.932413,11776.37,Monsoon
27.5,77.5,2020,7,17,9.365529,13510.6,Monsoon
27.5,77.5,2020,7,17,9.99456,15799.14,Monsoon
27.5,77.5,2020,7,17,14.782189,17671.37,Monsoon
27.5,77.5,2020,7,17,17.004135,19324.79,Monsoon
27.5,77.5,2020,7,17,16.700167,21641.08,Monsoon
27.5,77.5,2020,7,17,17.331654,23325.88,Monsoon
27.5,77.5,2020,7,17,27.103737,25921.43,Monsoon
27.5,77.5,2020,7,18,0.7762086,110.9,Monsoon
27.5,77.5,2020,7,18,1.1280518,762.08,Monsoon
27.5,77.5,2020,7,18,0.5303312,1457.51,Monsoon
27.5,77.5,2020,7,18,1.1653851,3012.62,Monsoon
27.5,77.5,2020,7,18,2.7790504,4207.02,Monsoon
27.5,77.5,2020,7,18,4.243229,5575.21,Monsoon
27.5,77.5,2020,7,18,4.097102,7186.41,Monsoon
27.5,77.5,2020,7,18,3.069609,9165.16,Monsoon
27.5,77.5,2020,7,18,4.333734,10364.27,Monsoon
27.5,77.5,2020,7,18,7.2967887,11776.37,Monsoon
27.5,77.5,2020,7,18,6.987936,13510.6,Monsoon
27.5,77.5,2020,7,18,8.89821,15799.14,Monsoon
27.5,77.5,2020,7,18,13.569382,17671.37,Monsoon
27.5,77.5,2020,7,18,17.811863,19324.79,Monsoon
27.5,77.5,2020,7,18,20.834377,21641.08,Monsoon
27.5,77.5,2020,7,18,21.627197,23325.88,Monsoon
27.5,77.5,2020,7,18,31.132318,25921.43,Monsoon
27.5,77.5,2020,7,19,2.6345081,110.9,Monsoon
27.5,77.5,2020,7,19,4.807937,762.08,Monsoon
27.5,77.5,2020,7,19,5.1265244,1457.51,Monsoon
27.5,77.5,2020,7,19,3.6902733,3012.62,Monsoon
27.5,77.5,2020,7,19,3.3616402,4207.02,Monsoon
27.5,77.5,2020,7,19,4.131889,5575.21,Monsoon
27.5,77.5,2020,7,19,5.775217,7186.41,Monsoon
27.5,77.5,2020,7,19,4.6551723,9165.16,Monsoon
27.5,77.5,2020,7,19,3.1490078,10364.27,Monsoon
27.5,77.5,2020,7,19,2.0348525,11776.37,Monsoon
27.5,77.5,2020,7,19,5.0487623,13510.6,Monsoon
27.5,77.5,2020,7,19,6.9511237,15799.14,Monsoon
27.5,77.5,2020,7,19,13.531652,17671.37,Monsoon
27.5,77.5,2020,7,19,16.050018,19324.79,Monsoon
27.5,77.5,2020,7,19,20.184679,21641.08,Monsoon
27.5,77.5,2020,7,19,21.43887,23325.88,Monsoon
27.5,77.5,2020,7,19,32.341244,25921.43,Monsoon
27.5,77.5,2020,7,20,3.1100657,110.9,Monsoon
27.5,77.5,2020,7,20,5.5904503,762.08,Monsoon
27.5,77.5,2020,7,20,6.1061964,1457.51,Monsoon
27.5,77.5,2020,7,20,5.4718604,3012.62,Monsoon
27.5,77.5,2020,7,20,5.9825273,4207.02,Monsoon
27.5,77.5,2020,7,20,7.753871,5575.21,Monsoon
27.5,77.5,2020,7,20,9.040361,7186.41,Monsoon
27.5,77.5,2020,7,20,8.732268,9165.16,Monsoon
27.5,77.5,2020,7,20,7.4729514,10364.27,Monsoon
27.5,77.5,2020,7,20,3.8695123,11776.37,Monsoon
27.5,77.5,2020,7,20,2.7802877,13510.6,Monsoon
27.5,77.5,2020,7,20,5.1363897,15799.14,Monsoon
27.5,77.5,2020,7,20,9.97475,17671.37,Monsoon
27.5,77.5,2020,7,20,14.843033,19324.79,Monsoon
27.5,77.5,2020,7,20,20.77506,21641.08,Monsoon
27.5,77.5,2020,7,20,20.513182,23325.88,Monsoon
27.5,77.5,2020,7,20,26.230255,25921.43,Monsoon
27.5,77.5,2020,7,21,2.2523618,110.9,Monsoon
27.5,77.5,2020,7,21,4.7381444,762.08,Monsoon
27.5,77.5,2020,7,21,5.406768,1457.51,Monsoon
27.5,77.5,2020,7,21,5.463803,3012.62,Monsoon
27.5,77.5,2020,7,21,6.425438,4207.02,Monsoon
27.5,77.5,2020,7,21,6.977867,5575.21,Monsoon
27.5,77.5,2020,7,21,12.121907,7186.41,Monsoon
27.5,77.5,2020,7,21,11.997083,9165.16,Monsoon
27.5,77.5,2020,7,21,9.094813,10364.27,Monsoon
27.5,77.5,2020,7,21,6.9739695,11776.37,Monsoon
27.5,77.5,2020,7,21,2.9943697,13510.6,Monsoon
27.5,77.5,2020,7,21,2.3212335,15799.14,Monsoon
27.5,77.5,2020,7,21,8.440564,17671.37,Monsoon
27.5,77.5,2020,7,21,14.204949,19324.79,Monsoon
27.5,77.5,2020,7,21,18.103384,21641.08,Monsoon
27.5,77.5,2020,7,21,19.358864,23325.88,Monsoon
27.5,77.5,2020,7,21,25.06358,25921.43,Monsoon
27.5,77.5,2020,7,22,1.683933,110.9,Monsoon
27.5,77.5,2020,7,22,5.02724,762.08,Monsoon
27.5,77.5,2020,7,22,6.1612196,1457.51,Monsoon
27.5,77.5,2020,7,22,7.099737,3012.62,Monsoon
27.5,77.5,2020,7,22,8.020171,4207.02,Monsoon
27.5,77.5,2020,7,22,10.035469,5575.21,Monsoon
27.5,77.5,2020,7,22,14.429246,7186.41,Monsoon
27.5,77.5,2020,7,22,14.162142,9165.16,Monsoon
27.5,77.5,2020,7,22,11.066646,10364.27,Monsoon
27.5,77.5,2020,7,22,9.2292,11776.37,Monsoon
27.5,77.5,2020,7,22,6.752129,13510.6,Monsoon
27.5,77.5,2020,7,22,1.341641,15799.14,Monsoon
27.5,77.5,2020,7,22,7.3260665,17671.37,Monsoon
27.5,77.5,2020,7,22,14.4956875,19324.79,Monsoon
27.5,77.5,2020,7,22,20.576519,21641.08,Monsoon
27.5,77.5,2020,7,22,20.100016,23325.88,Monsoon
27.5,77.5,2020,7,22,27.12818,25921.43,Monsoon
27.5,77.5,2020,7,23,0.6451768,110.9,Monsoon
27.5,77.5,2020,7,23,2.610078,762.08,Monsoon
27.5,77.5,2020,7,23,4.301818,1457.51,Monsoon
27.5,77.5,2020,7,23,5.887753,3012.62,Monsoon
27.5,77.5,2020,7,23,5.657849,4207.02,Monsoon
27.5,77.5,2020,7,23,3.824266,5575.21,Monsoon
27.5,77.5,2020,7,23,5.168234,7186.41,Monsoon
27.5,77.5,2020,7,23,5.0440555,9165.16,Monsoon
27.5,77.5,2020,7,23,7.645791,10364.27,Monsoon
27.5,77.5,2020,7,23,9.042987,11776.37,Monsoon
27.5,77.5,2020,7,23,6.155536,13510.6,Monsoon
27.5,77.5,2020,7,23,3.9522939,15799.14,Monsoon
27.5,77.5,2020,7,23,11.65917,17671.37,Monsoon
27.5,77.5,2020,7,23,15.256186,19324.79,Monsoon
27.5,77.5,2020,7,23,18.212172,21641.08,Monsoon
27.5,77.5,2020,7,23,17.00768,23325.88,Monsoon
27.5,77.5,2020,7,23,29.01061,25921.43,Monsoon
27.5,77.5,2020,7,24,0.83852416,110.9,Monsoon
27.5,77.5,2020,7,24,1.2103719,762.08,Monsoon
27.5,77.5,2020,7,24,1.4809197,1457.51,Monsoon
27.5,77.5,2020,7,24,1.5532212,3012.62,Monsoon
27.5,77.5,2020,7,24,1.3860912,4207.02,Monsoon
27.5,77.5,2020,7,24,2.861926,5575.21,Monsoon
27.5,77.5,2020,7,24,2.0798137,7186.41,Monsoon
27.5,77.5,2020,7,24,3.224903,9165.16,Monsoon
27.5,77.5,2020,7,24,5.223804,10364.27,Monsoon
27.5,77.5,2020,7,24,4.7770944,11776.37,Monsoon
27.5,77.5,2020,7,24,3.9671307,13510.6,Monsoon
27.5,77.5,2020,7,24,12.245866,15799.14,Monsoon
27.5,77.5,2020,7,24,15.603284,17671.37,Monsoon
27.5,77.5,2020,7,24,17.228556,19324.79,Monsoon
27.5,77.5,2020,7,24,18.550606,21641.08,Monsoon
27.5,77.5,2020,7,24,17.809004,23325.88,Monsoon
27.5,77.5,2020,7,24,26.32804,25921.43,Monsoon
27.5,77.5,2020,7,25,2.0446568,110.9,Monsoon
27.5,77.5,2020,7,25,2.97069,762.08,Monsoon
27.5,77.5,2020,7,25,2.6903763,1457.51,Monsoon
27.5,77.5,2020,7,25,4.1603026,3012.62,Monsoon
27.5,77.5,2020,7,25,5.9561934,4207.02,Monsoon
27.5,77.5,2020,7,25,7.2736244,5575.21,Monsoon
27.5,77.5,2020,7,25,7.0515957,7186.41,Monsoon
27.5,77.5,2020,7,25,8.545795,9165.16,Monsoon
27.5,77.5,2020,7,25,10.340696,10364.27,Monsoon
27.5,77.5,2020,7,25,12.945512,11776.37,Monsoon
27.5,77.5,2020,7,25,16.618137,13510.6,Monsoon
27.5,77.5,2020,7,25,19.877014,15799.14,Monsoon
27.5,77.5,2020,7,25,18.531073,17671.37,Monsoon
27.5,77.5,2020,7,25,17.933435,19324.79,Monsoon
27.5,77.5,2020,7,25,20.392723,21641.08,Monsoon
27.5,77.5,2020,7,25,17.997519,23325.88,Monsoon
27.5,77.5,2020,7,25,28.244522,25921.43,Monsoon
27.5,77.5,2020,7,26,1.9353634,110.9,Monsoon
27.5,77.5,2020,7,26,3.4890018,762.08,Monsoon
27.5,77.5,2020,7,26,2.0506113,1457.51,Monsoon
27.5,77.5,2020,7,26,0.7701478,3012.62,Monsoon
27.5,77.5,2020,7,26,2.3420079,4207.02,Monsoon
27.5,77.5,2020,7,26,3.8106759,5575.21,Monsoon
27.5,77.5,2020,7,26,5.73961,7186.41,Monsoon
27.5,77.5,2020,7,26,9.554907,9165.16,Monsoon
27.5,77.5,2020,7,26,13.430027,10364.27,Monsoon
27.5,77.5,2020,7,26,15.030178,11776.37,Monsoon
27.5,77.5,2020,7,26,14.666715,13510.6,Monsoon
27.5,77.5,2020,7,26,18.67654,15799.14,Monsoon
27.5,77.5,2020,7,26,18.421812,17671.37,Monsoon
27.5,77.5,2020,7,26,17.713835,19324.79,Monsoon
27.5,77.5,2020,7,26,17.880663,21641.08,Monsoon
27.5,77.5,2020,7,26,16.223614,23325.88,Monsoon
27.5,77.5,2020,7,26,27.442598,25921.43,Monsoon
27.5,77.5,2020,7,27,3.7232394,110.9,Monsoon
27.5,77.5,2020,7,27,6.311152,762.08,Monsoon
27.5,77.5,2020,7,27,6.179098,1457.51,Monsoon
27.5,77.5,2020,7,27,4.3180594,3012.62,Monsoon
